CLASS,RK,NAME,STARS,COLLEGE,POS,HT,SCHOOL
2018,98,Kassidy DeLapp,4,Oklahoma State,F,6-3,Oak Ridge H.S. (CA)
2018,99,Amaya Brown,4,Florida State,PG,5-11,Cibola H.S. (NM)
2018,100,D'asia Gregg,4,Georgia Tech,W,6-2,Wilson H.S. (SC)
2019,1,Haley Jones,5,Stanford,W,6-1,Archbishop Mitty H.S. (CA)
2019,2,Jordan Horston,5,Tennessee,G,6-1,Columbus Africentric H.S. (OH)
2019,3,Aliyah Boston,5,South Carolina,P,6-4,Worcester Academy (MA)
2019,4,Zia Cooke,5,South Carolina,PG,5-9,Rogers H.S. (OH)
2019,5,Rickea Jackson,5,Mississippi State,W,6-2,Detroit Edison Public Academy (MI)
2019,6,Samantha Brunelle,5,Notre Dame,F,6-2,William Monroe H.S.
2019,7,Ashley Owusu,5,Maryland,PG,5-9,Paul VI H.S. (VA)
2019,8,Kierstan Bell,5,Ohio State,G,6-1,McKinley H.S. (OH)
2019,9,Aijha Blackwell,5,Missouri,G,6-0,Whitfield School (MO)
2019,10,Laeticia Amihere,5,South Carolina,F,6-3,King's Way Christian (CAN)
2019,11,Breanna Beal,5,South Carolina,W,6-0,Rock Island H.S. (IL)
2019,12,Jordyn Oliver,5,Baylor,G,5-10,Prosper H.S. (TX)
2019,13,Jaden Owens,5,UCLA,PG,5-6,Plano West H.S. (TX)
2019,14,Maori Davenport,5,Rutgers,P,6-4,Charles Henderson H.S. (AL)
2019,15,Ashten Prechtel,5,Stanford,P,6-5,Discovery Canyon (CO)
2019,16,Jakia Brown-Turner,5,NC State,W,6-0,Bishop McNamara H.S. (MD)
2019,17,Diamond Miller,5,Maryland,G,6-1,Franklin H.S. (NJ)
2019,18,Anaya Peoples,5,Notre Dame,PG,5-10,Schlarman H.S. (IL)
2019,19,Francesca Belibi,5,Stanford,F,6-1,Regis Jesuit H.S. (CO)
2019,20,Kennedy Brown,5,Oregon State,P,6-6,Derby Senior H.S. (KS)
2019,21,Aubrey Griffin,5,UConn,W,6-1,Ossining Senior H.S. (NY)
2019,22,Charisma Osborne,5,UCLA,PG,5-9,Windward School (CA)
2019,23,Nyah Green,5,Louisville,G,6-1,Allen H.S. (TX)
2019,24,Rikki Harris,5,Ohio State,PG,5-9,North Central H.S. (IN)
2019,25,Tiara Young,5,LSU,G,5-10,Walker H.S. (LA)
2019,26,Hayley Frank,5,Missouri,W,6-1,Strafford H.S. (MO)
2019,27,Malu Tshitenge-Mutombo,5,North Carolina,P,6-3,St. John's College H.S. (DC)
2019,28,Aliyah Matharu,5,Mississippi State,PG,5-7,Bishop McNamara H.S. (MD)
2019,29,Rickie Woltman,5,Purdue,F,6-2,Incarnate Word Academy (MO)
2019,30,River Baldwin,5,Florida State,P,6-5,Pleasant Home H.S. (AL)
2019,31,Chloe Chapman,5,Georgia,PG,5-7,Our Lady of Good Counsel H.S. (MD)
2019,32,Zoe Young,5,Maryland,G,5-10,Valley H.S. (IA)
2019,33,Elizabeth Kitley,5,Virginia Tech,P,6-4,Northwest Guilford H.S. (NC)
2019,34,Jada Boyd,5,NC State,F,6-2,Appomattox County H.S. (VA)
2019,35,Alisha Lewis,5,Syracuse,PG,5-6,Strath Haven H.S. (PA)
2019,36,Endyia Rogers,5,USC,PG,5-6,Bishop Lynch H.S. (TX)
2019,37,Angel Jackson,5,USC,P,6-5,Salesian H.S. (CA)
2019,38,Sammie Puisis,5,Florida State,W,6-1,William Mason H.S. (OH)
2019,39,Javyn Nicholson,5,Georgia,F,6-1,Collins Hill H.S. (GA)
2019,40,Celeste Taylor,5,Texas,G,5-11,Long Island Lutheran H.S. (NY)
2019,41,Alissa Pili,5,USC,F,6-0,Dimond H.S. (AK)
2019,42,Jacy Sheldon,5,Ohio State,G,5-10,Dublin Coffman H.S. (OH)
2019,43,Taylor Jones,5,Oregon State,P,6-3,Dallas Christian High (TX)
2019,44,Eboni Walker,5,Arizona State,W,6-0,Centennial H.S. (NV)
2019,45,Kemery Martin,5,Utah,G,5-10,Alta H.S. (UT)
2019,46,Maggie McGraw,5,Iowa State,G,5-10,Southeast Polk H.S. (IA)
2019,47,Tamari Key,5,Tennessee,P,6-5,Cary H.S. (NC)
2019,48,Danae McNeal,5,Clemson,G,6-0,Swansea H.S. (SC)
2019,49,Lavender Briggs,5,Florida,G,5-11,Provo H.S. (UT)
2019,50,Hannah Jump,5,Stanford,PG,5-11,Pinewood School (CA)
2019,51,Kirsten Deans,5,West Virginia,PG,5-8,Westridge Academy (NC)
2019,52,Jorie Allen,5,Indiana,W,6-0,Bedford North Lawrence H.S. (IN)
2019,53,MacKenzie Holmes,5,Indiana,P,6-3,Gorham H.S. (ME)
2019,54,Tai-Yanna Jackson,4,Ole Miss,P,6-5,East Chicago Central H.S. (IN)
2019,55,Shemera Williams,4,Virginia,PG,5-7,University School of Milwaukee (WI)
2019,56,Moira Joiner,4,Michigan State,PG,5-9,Heritage H.S. (MI)
2019,57,Jaida Patrick,4,Duke,G,6-0,Saddle River Day School (NJ)
2019,58,Makenna Marisa,4,Penn State,G,5-10,Peters Township H.S. (PA)
2019,59,Madison Greene,4,Ohio State,PG,5-7,Pickerington Central H.S. (OH)
2019,60,Sydnee Roby,4,Miami,P,6-3,Rufus King H.S. (WI)
2019,61,Azana Baines,4,Duke,G,6-1,Gloucester Catholic H.S. (NJ)
2019,62,Deasia Merrill,4,Kentucky,F,6-2,Villa Rica H.S. (GA)
2019,63,Koi Love,4,Vanderbilt,G,5-10,Miami Country Day School (FL)
2019,64,Corina Carter,4,New Mexico,PG,5-6,Judson H.S. (TX)
2019,65,Jennifer Ezeh,4,Duke,F,6-2,New Hope Academy (MD)
2019,66,Alexis Tucker,4,Texas Tech,W,5-11,Junipero Serra H.S. (CA)
2019,67,Michelle Sidor,4,Michigan,PG,5-7,Saddle River Day School (NJ)
2019,68,Alyza Winston,4,Michigan State,PG,5-7,Muskegon H.S. (MI)
2019,69,Domonique Davis,4,LSU,PG,5-7,DeRidder H.S. (LA)
2019,70,Silke Milliman,4,Pennsylvania,W,6-2,Northfield-Mt. Hermon School (MA)
2019,71,Lauren Hansen,4,Auburn,PG,5-7,Ward Melville H.S. (NY)
2019,72,Kayla Williams,4,UC-Irvine,PG,5-7,Bishop Montgomery H.S. (CA)
2019,73,Julia Ayrault,4,Michigan State,W,6-2,Grosse Pointe North H.S. (MI)
2019,74,Elizabeth Scott,4,Oklahoma,W,6-0,Klein Oak H.S. (TX)
2019,75,Unique Drake,4,St. John's,PG,5-7,Westwood H.S. (SC)
2019,76,Jasmine Powell,4,Minnesota,PG,5-6,Detroit Country Day School (MI)
2019,77,Zakiyah Franklin,4,Kansas,PG,5-7,Winter Haven H.S. (FL)
2019,78,Destiny Rice,4,Alabama,G,5-8,North Caddo H.S. (LA)
2019,79,Lanetta Williams,4,Memphis,F,6-3,Arlington H.S. (TN)
2019,80,McKinzie Green,4,Texas A&M,PG,5-6,Manvel H.S. (TX)
2019,81,Cydni Dodd,4,Michigan State,P,6-5,Warren Central H.S. (IN)
2019,82,Cavina Rickards,4,Florida,G,5-8,Christ the King H.S. (NY)
2019,83,Leilani Correa,4,West Virginia,G,5-10,Manchester Township H.S. (NJ)
2019,84,McKenna Warnock,4,Iowa,W,6-1,Monona Grove H.S. (WI)
2019,85,Gabby Gregory,4,Oklahoma,G,5-0,Holland Hall H.S. (OK)
2019,86,Faith Masonius,4,Maryland,W,6-0,Manasquan H.S. (NJ)
2019,87,Maria Alvarez,4,South Florida,G,5-7,Miami Country Day School (FL)
2019,88,Kaelynn Satterfield,4,Ohio State,W,6-0,Christ the King H.S. (NY)
2019,89,Jayla Hemingway,4,Mississippi State,G,5-9,Houston H.S. (TN)
2019,90,Azaria Robinson,4,New Mexico,P,6-2,East Anchorage H.S. (AK)
2019,91,Jamie Pickens,4,Montana,P,6-1,Helena H.S. (MT)
2019,92,Brianna Jackson,4,Miami,P,6-3,Princess Anne H.S. (VA)
2019,93,Eleanor Mitchell,4,Princeton,W,6-0,Georgetown Visitation Preparatory School (DC)
2019,94,Taiyier Parks,4,Michigan State,F,6-2,North Royalton H.S. (OH)
2019,95,Alexandria Scruggs,4,Wake Forest,G,5-9,E. E. Smith H.S. (NC)
2019,96,Demi Washington,4,Vanderbilt,G,5-9,New Hope Academy (MD)
2019,97,JaMya Young,4,Mississippi State,PG,5-7,Loranger H.S. (LA)
2019,98,Teisha Hyman,4,Syracuse,PG,5-8,Woodlands H.S. (NY)
2019,99,Camille Hobby,4,NC State,P,6-1,Nease H.S. (FL)
2019,100,Elaina Chapman,4,Richmond,F,6-2,Trinity Episcopal School (VA)
2020,1,Paige Bueckers,5,UConn,PG,5-11,Hopkins H.S. (MN)
2020,2,Angel Reese,5,Maryland,W,6-3,St. Frances Academy (MD)
2020,3,Cameron Brink,5,Stanford,F,6-4,Mountain View H.S. (OR)
2020,4,Caitlin Clark,5,Iowa,PG,5-11,Dowling Catholic H.S. (IA)
2020,5,Kamilla Cardoso,5,Syracuse,P,6-6,Hamilton Heights Christian Academy (TN)
2020,6,Diamond Johnson,5,Rutgers,PG,5-5,Neumann-Goretti H.S. (PA)
2020,7,Hailey Van Lith,5,Louisville,G,5-7,Cashmere H.S. (WA)
2020,8,Sydney Parrish,5,Oregon,G,6-0,Hamilton Southeastern H.S. (IN)
2020,9,Priscilla Williams,5,Syracuse,G,6-2,Branson H.S. (MO)
2020,10,Deja Kelly,5,North Carolina,G,5-8,Duncanville H.S. (TX)
2020,11,Te-Hina Paopao,5,Oregon,PG,5-9,La Jolla Country Day School (CA)
2020,12,Sarah Andrews,5,Baylor,PG,5-7,MacArthur H.S. (TX)
2020,13,Dalayah Daniels,5,California,F,6-4,Garfield H.S. (WA)
2020,14,Lexi Donarski,5,Iowa State,PG,5-10,Aquinas H.S. (WI)
2020,15,Madison Scott,5,Ole Miss,W,6-1,Bishop McNamara H.S. (MD)
2020,16,Hannah Gusters,5,Baylor,P,6-4,MacArthur H.S. (TX)
2020,17,Kylee Watson,5,Oregon,F,6-3,Mainland H.S. (NJ)
2020,18,Olivia Cochran,5,Louisville,F,6-1,Carver H.S. (GA)
2020,19,Maddie Scherr,5,Oregon,G,5-11,Larry Ryle H.S. (KY)
2020,20,Madeline Westbeld,5,Notre Dame,F,6-2,Fairmont H.S. (OH)
2020,21,Sasha Goforth,5,Oregon State,G,6-0,Fayetteville H.S. (AR)
2020,22,Angela Dugalic,5,Oregon,F,6-4,Maine West H.S. (IL)
2020,23,Aaliyah Edwards,5,UConn,W,6-2,Crestwood Secondary (CAN)
2020,24,Kateri Poole,5,Ohio State,PG,5-8,South Shore H.S. (NY)
2020,25,Mir McLean,5,UConn,W,5-11,Roland Park Country School (MD)
2020,26,Lauren Ware,5,Arizona,P,6-3,Century H.S.
2020,27,Allison Campbell,5,Notre Dame,PG,5-11,Bellwood-Antis H.S. (PA)
2020,28,Madison Hayes,5,Mississippi State,G,5-10,East Hamilton H.S. (TN)
2020,29,Treasure Hunt,5,Kentucky,W,6-2,Hamilton Heights Christian Academy (TN)
2020,30,Cameron Williams,5,Michigan,P,6-2,Whitney Young H.S. (IL)
2020,31,Jordyn Merritt,5,Florida,F,6-2,Plano Senior H.S. (TX)
2020,32,Leilani Kapinus,5,Penn State,PG,5-10,James Madison H.S. (WI)
2020,33,Anaya Boyd,5,Georgia Tech,G,5-11,Lovejoy H.S. (GA)
2020,34,Natalija Marshall,5,Notre Dame,F,6-5,Christ the King H.S. (NY)
2020,35,Ugonne Onyiah,5,California,F,6-3,Eleanor Roosevelt H.S. (CA)
2020,36,Ra'Shaya Kyle,5,Purdue,P,6-6,Marion H.S. (IN)
2020,37,Vanessa DeJesus,5,Duke,PG,5-8,Sierra Canyon H.S. (CA)
2020,38,Elauna Eaton,5,Arkansas,G,6-0,Nettleton H.S. (AR)
2020,39,Jana Van Gytenbeek,5,Stanford,PG,5-7,Cherry Creek H.S. (CO)
2020,40,Gabrielle Elliott,5,Clemson,W,5-10,Detroit Edison Public Academy (MI)
2020,41,Jordyn Jenkins,5,USC,F,6-2,Kentridge H.S. (WA)
2020,42,Harmoni Turner,5,Harvard,PG,5-9,Mansfield Legacy H.S. (TX)
2020,43,Eniya Russell,5,South Carolina,PG,6-0,Saint Vincent Pallotti H.S. (MD)
2020,44,Alasia Hayes,5,Notre Dame,PG,5-7,Riverdale H.S. (TN)
2020,45,Jerkaila Jordan,5,Tulane,G,5-9,John Curtis Christian H.S. (LA)
2020,46,Anna Morris,5,Northwestern,F,6-2,Immaculate Heart Academy (NJ)
2020,47,Jacorriah Bracey,5,Ole Miss,G,6-0,Ruleville Central H.S. (MS)
2020,48,Kayla Green,5,Texas A&M,PG,5-6,Whitney Young H.S. (IL)
2020,49,Anya Poole,5,North Carolina,F,6-2,Southeast Raleigh H.S. (NC)
2020,50,Darrione Rogers,5,DePaul,G,5-11,Lake Park West H.S. (IL)
2020,51,Fatou Samb,5,California,P,6-3,Westside H.S. (TX)
2020,52,Aubrey Joens,5,Iowa State,G,5-9,Iowa City H.S. (IA)
2020,53,Josiah Lacey,5,Boston College,G,6-0,Westtown School (PA)
2020,54,Nyayongah Gony,4,Miami,F,6-3,Lincoln H.S. (NE)
2020,55,Madison Layden,4,Purdue,G,6-0,Northwestern H.S. (IN)
2020,56,Asia Avinger,4,San Diego State,PG,5-7,Rosary H.S. (CA)
2020,57,Destiny Salary,4,Tennessee,G,6-0,Jonesboro Senior H.S. (AR)
2020,58,Kennady McQueen,4,Utah,PG,5-11,North Summit H.S. (UT)
2020,59,Capria Brown,4,Dayton,G,5-9,Schlarman H.S. (IL)
2020,60,Chyna Cornwell,4,Rutgers,F,6-3,Newton Conover H.S. (NC)
2020,61,Alexis Whitfield,4,Washington,F,6-1,Chaminade College Prep (CA)
2020,62,Eylia Love,4,Georgia Tech,G,6-0,Olathe North H.S. (KS)
2020,63,Sakima Walker,4,Rutgers,P,6-4,Columbus Africentric H.S. (OH)
2020,64,Avyonce Carter,4,Georgia Tech,W,5-10,Wesleyan School (GA)
2020,65,Kendall Bostic,4,Michigan State,F,6-1,Northwestern H.S. (IN)
2020,66,Kaitlyn Chen,4,Princeton,PG,5-8,Flintridge Prep (CA)
2020,67,Maddie Krull,4,South Dakota,PG,5-9,Millard South H.S. (NE)
2020,68,Alexia Smith,4,Minnesota,PG,5-8,Columbus Africentric H.S. (OH)
2020,69,Loyal McQueen,4,Georgia Tech,PG,5-8,Wilson H.S. (SC)
2020,70,Emily Ryan,4,Iowa State,PG,5-9,Claflin H.S.
2020,71,Kylie Feuerbach,4,Iowa State,G,5-11,Sycamore H.S. (IL)
2020,72,Jayla Kelly,4,Missouri,P,6-2,Parkway Central H.S. (MO)
2020,73,Tracey Hueston,4,Pittsburgh,F,6-2,Northside H.S. (VA)
2020,74,Peyton McFarland,4,Utah,P,6-3,Boise H.S. (ID)
2020,75,Sahara Jones,4,Texas A&M,G,6-0,Veterans Memorial H.S. (TX)
2020,76,Maliyah Johnson,4,Texas A&M,F,6-2,Summer Creek H.S. (TX)
2020,77,Taylen Collins,4,Oklahoma State,W,6-1,Muldrow H.S.
2020,78,Shamarla King,4,Virginia Tech,G,6-0,The Watkinson School (CT)
2020,79,Genesis Bryant,4,NC State,PG,5-8,Lovejoy H.S. (GA)
2020,80,Sarah Ashlee Barker,4,Georgia,PG,5-9,Spain Park H.S. (AL)
2020,81,Destinee Wells,4,Belmont,PG,5-7,Houston H.S. (TN)
2020,82,Jewel Spear,4,Wake Forest,PG,5-8,The Colony H.S. (TX)
2020,83,Nyah Leveretter,4,Kentucky,F,6-3,Westwood H.S. (SC)
2020,84,Faith Blackstone,4,Syracuse,G,6-0,Hillside H.S. (NC)
2020,85,Jamia Hazell,4,James Madison,G,5-7,Southeast Raleigh H.S. (NC)
2020,86,Ashley Chevalier,4,Texas,PG,5-7,Sierra Canyon H.S. (CA)
2020,87,McKayla Williams,4,Gonzaga,W,6-1,Windward School (CA)
2020,88,Dontavia Waggoner,4,NC State,G,5-11,The Ensworth School (TN)
2020,89,Sela Heide,4,California,P,6-8,Mount Si H.S. (WA)
2020,90,DeYona' Gaston,4,Texas,F,6-2,Pearland H.S. (TX)
2020,91,Erin Toller,4,Kentucky,PG,,Sacred Heart Academy (KY)
2020,92,Abigail Muse,4,Boise State,F,6-3,Heritage H.S. (CA)
2020,93,Halle Douglass,4,Wisconsin,PG,6-1,Lake Forest H.S. (IL)
2020,94,Erin Hedman,4,Minnesota,P,6-3,Eisenhower H.S. (WI)
2020,95,Makira Cook,4,Dayton,PG,5-6,Mount Notre Dame H.S. (OH)
2020,96,Rhyle McKinney,4,SMU,G,5-9,Argyle H.S. (TX)
2020,97,Shay Holle,4,Texas,G,6-0,Westlake H.S. (TX)
2020,98,Alexandra Zelaya,4,North Carolina,F,6-3,Millenium H.S. (AZ)
2020,99,Jayda Noble,4,Washington,G,6-0,Mount Spokane H.S. (WA)
2020,100,Myra Gordon,4,Alabama,G,5-11,L. D. Bell H.S. (TX)
2021,1,Azzi Fudd,5,UConn,G,5-11,St. John's College H.S. (DC)
2021,2,Raven Johnson,5,South Carolina,PG,5-8,Westlake H.S. (GA)
2021,3,Saniya Rivers,5,South Carolina,G,6-0,Eugene Ashley H.S. (NC)
2021,4,Sania Feagin,5,South Carolina,F,6-3,Forest Park H.S. (GA)
2021,5,Caroline Ducharme,5,UConn,G,6-1,Noble & Greenough School (MA)
2021,6,Aaliyah Moore,5,Texas,F,6-1,Moore H.S. (OK)
2021,7,Jersey Wolfenbarger,5,Arkansas,W,6-5,Northside H.S. (AR)
2021,8,Olivia Miles,5,Notre Dame,PG,5-10,Blair Academy (NJ)
2021,9,Teonni Key,5,North Carolina,W,6-3,Cary H.S. (NC)
2021,10,Rori Harmon,5,Texas,PG,5-6,Cypress Creek H.S. (TX)
2021,11,Brooke Demetre,5,Stanford,W,6-2,Mater Dei H.S. (CA)
2021,12,Payton Verhulst,5,Louisville,G,6-1,Bishop Miege H.S. (KS)
2021,13,Maryam Dauda,5,Arkansas,P,6-4,Bentonville H.S. (AR)
2021,14,Aubryanna Hall,5,South Carolina,G,5-11,Wayne H.S. (OH)
2021,15,Amari DeBerry,5,UConn,F,6-5,Williamsville South H.S. (NY)
2021,16,Sonia Citron,4,Notre Dame,G,6-1,Ursuline H.S. (NY)
2021,17,Kayla McPherson,4,North Carolina,PG,5-7,Madison County H.S. (GA)
2021,18,Morasha Wiggins,4,North Carolina,G,6-0,Kalamazoo Central H.S. (MI)
2021,19,Okikiola Iriafen,4,Stanford,F,6-2,Harvard Westlake H.S. (CA)
2021,20,Destiny Adams,4,North Carolina,W,6-3,Manchester Township H.S. (NJ)
2021,21,Clarice Akunwafo,4,USC,P,6-5,Rolling Hills Prepatory (CA)
2021,22,Shyanne Sellers,4,Maryland,G,6-0,Aurora H.S. (OH)
2021,23,Damiya Hagemann,4,Michigan State,PG,5-7,Detroit Edison Public Academy (MI)
2021,24,Kyndall Hunter,4,Texas,PG,5-8,Cypress Creek H.S. (TX)
2021,25,Talia Von Oelhoffen,4,Oregon State,W,5-11,Chiawana H.S. (WA)
2021,26,Dominique Darius,4,UCLA,G,5-9,Blair Academy (NJ)
2021,27,Rayah Marshall,4,USC,G,6-3,Lynwood H.S. (CA)
2021,28,Laila Phelia,4,Michigan,G,5-11,Mount Notre Dame H.S. (OH)
2021,29,Taylor Bigby,4,Oregon,G,6-1,Centennial H.S. (NV)
2021,30,Saylor Poffenbarger,4,UConn,G,6-2,Middletown H.S. (MD)
2021,31,O'Mariah Gordon,4,Florida State,PG,5-4,Braden River H.S. (FL)
2021,32,Greta Kampschroeder,4,Oregon State,G,6-0,Naperville North H.S. (IL)
2021,33,Meg Newman,4,Arizona State,W,6-3,North Central H.S. (IN)
2021,34,Reigan Richardson,4,Georgia,G,5-11,Cannon School (NC)
2021,35,Hailey Weaver,4,Northwestern,G,5-11,Solon H.S. (OH)
2021,36,Aziaha James,4,NC State,G,5-9,Princess Anne H.S. (VA)
2021,37,Jillian Hollingshead,4,Georgia,F,6-4,McEachern H.S. (GA)
2021,38,Latasha Lattimore,4,Texas,F,6-4,Crestwood Secondary (CAN)
2021,39,Allison Ediger,4,Iowa,P,6-3,Hamilton H.S.
2021,40,Knisha Godfrey,4,Mississippi State,PG,5-9,Tampa Bay Tech Senior High (FL)
2021,41,Shayeann Day-Wilson,4,Duke,PG,5-5,Crestwood Secondary (CAN)
2021,42,Jenna Johnson,4,Utah,F,6-2,Wayzata H.S. (MN)
2021,43,Sara Puckett,4,Tennessee,F,6-2,Muscle Shoals H.S. (AL)
2021,44,Breanne Salenbien,4,Gonzaga,W,6-3,Lenawee Christian (MI)
2021,45,Karoline Striplin,4,Tennessee,F,6-2,Geneva County H.S. (AL)
2021,46,Kaybriana Hallman,4,Xavier,F,6-3,East Kentwood H.S. (MI)
2021,47,Kiya Dorroh,4,Missouri,W,6-0,Sabino H.S. (AZ)
2021,48,Makayla Timpson,4,Florida State,F,6-2,Early County H.S. (GA)
2021,49,Kendall Coley,4,Nebraska,W,6-2,Saint Louis Park High (MN)
2021,50,Jillian Brown,4,Northwestern,G,5-10,East Grand Rapids H.S. (MI)
2021,51,Amani Bartlett,4,LSU,F,6-3,Houston Christian H.S. (TX)
2021,52,Kionna Gaines,4,Clemson,G,5-11,Carver H.S. (GA)
2021,53,Adalia McKenzie,4,Illinois,G,5-10,Park Center H.S. (MN)
2021,54,Jaelyn Glenn,4,Kansas State,G,6-1,The Barstow School (MO)
2021,55,Jasmine Shavers,4,Mississippi State,G,5-10,Horn H.S. (TX)
2021,56,Caileigh Walsh,4,Northwestern,P,6-3,Gill St. Bernard's School (NJ)
2021,57,Sacha Washington,4,Vanderbilt,F,6-2,Parkview H.S. (GA)
2021,58,Kendra Gillispie,4,Marquette,W,6-2,Harding Prep (OK)
2021,59,Emma Shumate,4,West Virginia,G,6-1,Newark H.S. (OH)
2021,60,Raegyn Conley,4,Wake Forest,W,6-0,Baylor School (TN)
2021,61,Brianna Turnage,4,Virginia Tech,G,6-1,Westlake H.S. (GA)
2021,62,Kaiya Wynn,4,Tennessee,G,5-10,Foster H.S. (TX)
2021,63,Ashtynne Marotte,4,Oregon State,G,6-0,Vista Ridge H.S. (TX)
2021,64,Sophia Hart,4,NC State,P,6-5,Farmington H.S. (MN)
2021,65,Tiarra East,4,Temple,G,5-10,Butler Traditional H.S. (KY)
2021,66,Kelbie Washington,4,Oklahoma,PG,5-6,Norman H.S. (OK)
2021,67,Chante Embry,4,Texas Tech,F,5-11,Norman H.S. (OK)
2021,68,Ariana Wiggins,4,Michigan,G,5-8,Heritage Christian School (IN)
2021,69,De'Mauri Flournoy,4,Vanderbilt,PG,5-6,Carrollton H.S. (GA)
2021,70,Se'Quoia Allmond,4,Jackson State,PG,5-7,Whitehaven H.S. (TN)
2021,71,Madison Conner,4,Arizona,G,5-11,Perry H.S. (AZ)
2021,72,Paige Bradley,4,TCU,G,5-10,Bishop Lynch H.S. (TX)
2021,73,Callie Genke,4,Green Bay,G,6-0,Freedom H.S. (WI)
2021,74,Emma Calvert,4,BYU,P,6-4,Fremont H.S. (UT)
2021,75,Kayla Blackshear,4,Alabama,F,6-1,Lake Highland Prep (FL)
2021,76,Marisa Davis,4,Washington,W,6-1,Valley Vista H.S. (AZ)
2021,77,Kierra Sanderlin,4,Rutgers,PG,5-8,Judson H.S. (TX)
2021,78,Jzaniya Harriel,4,Stanford,PG,5-10,Antelope H.S. (CA)
2021,79,Lashae Dwyer,4,Miami,PG,5-8,The Webb School
2021,80,Allison Weidner,4,Nebraska,G,5-9,Saint Francis H.S. (NE)
2021,81,Messiah Hunter,4,West Virginia,G,6-1,TPLS Christian Academy (VA)
2021,82,Kindyll Wetta,4,Colorado,PG,5-9,Valor Christian H.S. (CO)
2021,83,Khylee-Jade Pepe,4,San Diego State,G,5-11,Bishop Montgomery H.S. (CA)
2021,84,Laila Jewett,4,UCF,G,5-10,Bishop Ireton H.S. (VA)
2021,85,Avery Van Sickle,4,Washington,PG,5-10,Regis Jesuit H.S. (CO)
2021,86,Grace Hall,4,LSU,F,6-2,Homewood-Flossmoor H.S. (IL)
2021,87,Jada Walker,4,Kentucky,PG,5-6,Henrico H.S. (VA)
2021,88,Macie James,4,Oklahoma State,G,5-10,San Joaquin Memorial H.S. (CA)
2021,89,Amiya Payne,4,Middle Tennessee,W,5-11,Hewitt-Trussville H.S. (AL)
2021,90,Olivia Westphal,4,Duquesne,G,5-10,Bethel Park Senior H.S. (PA)
2021,91,Jada Malone,4,Texas A&M,P,6-3,The Village School (TX)
2021,92,Addison O'Grady,4,Iowa,P,6-3,Grandview H.S. (CO)
2021,93,Skye Williams,4,Purdue,G,5-10,Pickerington Central H.S. (OH)
2021,94,Jess Finney,4,Washington,G,5-10,Chaparral H.S. (AZ)
2021,95,Ally Van Timmeren,4,Boston College,F,6-2,Jenison H.S. (MI)
